SIZE_VECTOR,NUM_THREADS,NUM_IFS,AVG5_TIME(s)
4194304, 512, 6, 0.003973 
4194304, 512, 7, 0.003999 
4194304, 512, 8, 0.004363 
4194304, 512, 9, 0.003837 
4194304, 512, 10, 0.003977 
4194304, 1024, 0, 0.006101 
4194304, 1024, 1, 0.006436 
4194304, 1024, 2, 0.006441 
4194304, 1024, 3, 0.006984 
4194304, 1024, 4, 0.006960 
4194304, 1024, 5, 0.006567 
4194304, 1024, 6, 0.006387 
4194304, 1024, 7, 0.006441 
4194304, 1024, 8, 0.006582 
4194304, 1024, 9, 0.006623 
4194304, 1024, 10, 0.006672 
4194304, 2048, 0, 0.011744 
4194304, 2048, 1, 0.011665 
4194304, 2048, 2, 0.011824 
4194304, 2048, 3, 0.013086 
4194304, 2048, 4, 0.012771 
4194304, 2048, 5, 0.012826 
4194304, 2048, 6, 0.012839 
4194304, 2048, 7, 0.012911 
4194304, 2048, 8, 0.013721 
4194304, 2048, 9, 0.015642 
4194304, 2048, 10, 0.011980 
4194304, 4096, 0, 0.027221 
4194304, 4096, 1, 0.022184 
4194304, 4096, 2, 0.022688 
4194304, 4096, 3, 0.021551 
4194304, 4096, 4, 0.021966 
4194304, 4096, 5, 0.022305 
4194304, 4096, 6, 0.021827 
4194304, 4096, 7, 0.022397 
4194304, 4096, 8, 0.021955 
4194304, 4096, 9, 0.023137 
4194304, 4096, 10, 0.023815 
4194304, 8192, 0, 0.041892 
4194304, 8192, 1, 0.042748 
4194304, 8192, 2, 0.043508 
4194304, 8192, 3, 0.042873 
4194304, 8192, 4, 0.042789 
4194304, 8192, 5, 0.041868 
4194304, 8192, 6, 0.042202 
4194304, 8192, 7, 0.043763 
4194304, 8192, 8, 0.042795 
4194304, 8192, 9, 0.044031 
4194304, 8192, 10, 0.041999 
8388608, 1, 0, 0.021796 
8388608, 1, 1, 0.022250 
8388608, 1, 2, 0.021844 
8388608, 1, 3, 0.021815 
8388608, 1, 4, 0.022088 
8388608, 1, 5, 0.021862 
8388608, 1, 6, 0.022191 
8388608, 1, 7, 0.021818 
8388608, 1, 8, 0.021903 
8388608, 1, 9, 0.022173 
8388608, 1, 10, 0.021847 
8388608, 2, 0, 0.011030 
8388608, 2, 1, 0.010999 
8388608, 2, 2, 0.010939 
8388608, 2, 3, 0.010949 
8388608, 2, 4, 0.011370 
8388608, 2, 5, 0.010930 
8388608, 2, 6, 0.011067 
8388608, 2, 7, 0.011034 
8388608, 2, 8, 0.010946 
8388608, 2, 9, 0.010988 
8388608, 2, 10, 0.010989 
8388608, 4, 0, 0.005869 
8388608, 4, 1, 0.005795 
8388608, 4, 2, 0.006046 
8388608, 4, 3, 0.006043 
8388608, 4, 4, 0.005675 
8388608, 4, 5, 0.006814 
8388608, 4, 6, 0.005718 
8388608, 4, 7, 0.005773 
8388608, 4, 8, 0.005783 
8388608, 4, 9, 0.005794 
8388608, 4, 10, 0.005776 
8388608, 8, 0, 0.006094 
8388608, 8, 1, 0.006302 
8388608, 8, 2, 0.006506 
8388608, 8, 3, 0.006056 
8388608, 8, 4, 0.006174 
8388608, 8, 5, 0.005612 
8388608, 8, 6, 0.005578 
8388608, 8, 7, 0.005928 
8388608, 8, 8, 0.006860 
8388608, 8, 9, 0.006072 
8388608, 8, 10, 0.006207 
8388608, 16, 0, 0.004859 
8388608, 16, 1, 0.005572 
8388608, 16, 2, 0.004618 
8388608, 16, 3, 0.005047 
8388608, 16, 4, 0.005123 
8388608, 16, 5, 0.005059 
8388608, 16, 6, 0.005679 
8388608, 16, 7, 0.005432 
8388608, 16, 8, 0.004928 
8388608, 16, 9, 0.005106 
8388608, 16, 10, 0.004794 
8388608, 32, 0, 0.005063 
8388608, 32, 1, 0.004896 
8388608, 32, 2, 0.005008 
8388608, 32, 3, 0.005113 
8388608, 32, 4, 0.004592 
8388608, 32, 5, 0.004916 
8388608, 32, 6, 0.004592 
8388608, 32, 7, 0.006093 
8388608, 32, 8, 0.005399 
8388608, 32, 9, 0.005221 
8388608, 32, 10, 0.005102 
8388608, 64, 0, 0.005428 
8388608, 64, 1, 0.004934 
8388608, 64, 2, 0.004806 
8388608, 64, 3, 0.005154 
8388608, 64, 4, 0.005263 
8388608, 64, 5, 0.005419 
8388608, 64, 6, 0.005207 
8388608, 64, 7, 0.005881 
8388608, 64, 8, 0.005031 
8388608, 64, 9, 0.005898 
8388608, 64, 10, 0.004990 
8388608, 128, 0, 0.004735 
8388608, 128, 1, 0.004936 
8388608, 128, 2, 0.005291 
8388608, 128, 3, 0.005784 
8388608, 128, 4, 0.005317 
8388608, 128, 5, 0.005885 
8388608, 128, 6, 0.006269 
8388608, 128, 7, 0.005055 
8388608, 128, 8, 0.005652 
8388608, 128, 9, 0.005663 
8388608, 128, 10, 0.004887 
8388608, 256, 0, 0.006721 
8388608, 256, 1, 0.007536 
8388608, 256, 2, 0.006096 
8388608, 256, 3, 0.005671 
8388608, 256, 4, 0.005682 
8388608, 256, 5, 0.006208 
8388608, 256, 6, 0.006938 
8388608, 256, 7, 0.006436 
8388608, 256, 8, 0.005520 
8388608, 256, 9, 0.005750 
8388608, 256, 10, 0.005906 
8388608, 512, 0, 0.006909 
8388608, 512, 1, 0.007733 
8388608, 512, 2, 0.007218 
8388608, 512, 3, 0.007686 
8388608, 512, 4, 0.007353 
8388608, 512, 5, 0.007932 
8388608, 512, 6, 0.008096 
8388608, 512, 7, 0.007952 
8388608, 512, 8, 0.006763 
8388608, 512, 9, 0.008031 
8388608, 512, 10, 0.009355 
8388608, 1024, 0, 0.010541 
8388608, 1024, 1, 0.010623 
8388608, 1024, 2, 0.010360 
8388608, 1024, 3, 0.011115 
8388608, 1024, 4, 0.010543 
8388608, 1024, 5, 0.010826 
8388608, 1024, 6, 0.010770 
8388608, 1024, 7, 0.010894 
8388608, 1024, 8, 0.010240 
8388608, 1024, 9, 0.011168 
8388608, 1024, 10, 0.010304 
8388608, 2048, 0, 0.017281 
8388608, 2048, 1, 0.016738 
8388608, 2048, 2, 0.017206 
8388608, 2048, 3, 0.016169 
8388608, 2048, 4, 0.017493 
8388608, 2048, 5, 0.016483 
8388608, 2048, 6, 0.017148 
8388608, 2048, 7, 0.016022 
8388608, 2048, 8, 0.016664 
8388608, 2048, 9, 0.015300 
8388608, 2048, 10, 0.013420 
8388608, 4096, 0, 0.026004 
8388608, 4096, 1, 0.025070 
8388608, 4096, 2, 0.023673 
8388608, 4096, 3, 0.023833 
8388608, 4096, 4, 0.024577 
8388608, 4096, 5, 0.024472 
8388608, 4096, 6, 0.024181 
8388608, 4096, 7, 0.024112 
8388608, 4096, 8, 0.025650 
8388608, 4096, 9, 0.024428 
8388608, 4096, 10, 0.023511 
8388608, 8192, 0, 0.044642 
8388608, 8192, 1, 0.045548 
8388608, 8192, 2, 0.044837 
8388608, 8192, 3, 0.045045 
8388608, 8192, 4, 0.044802 
8388608, 8192, 5, 0.045386 
8388608, 8192, 6, 0.043990 
8388608, 8192, 7, 0.044796 
8388608, 8192, 8, 0.044322 
8388608, 8192, 9, 0.043610 
8388608, 8192, 10, 0.044961 
16777216, 1, 0, 0.043578 
16777216, 1, 1, 0.043475 
16777216, 1, 2, 0.043874 
16777216, 1, 3, 0.043494 
16777216, 1, 4, 0.043818 
16777216, 1, 5, 0.043643 
16777216, 1, 6, 0.043845 
16777216, 1, 7, 0.043687 
16777216, 1, 8, 0.043792 
16777216, 1, 9, 0.043800 
16777216, 1, 10, 0.043722 
16777216, 2, 0, 0.022246 
16777216, 2, 1, 0.022644 
16777216, 2, 2, 0.022716 
16777216, 2, 3, 0.022133 
16777216, 2, 4, 0.022491 
16777216, 2, 5, 0.021811 
16777216, 2, 6, 0.022654 
16777216, 2, 7, 0.021745 
16777216, 2, 8, 0.021892 
16777216, 2, 9, 0.021736 
16777216, 2, 10, 0.021721 
16777216, 4, 0, 0.011219 
16777216, 4, 1, 0.011171 
16777216, 4, 2, 0.011254 
16777216, 4, 3, 0.011049 
16777216, 4, 4, 0.011168 
16777216, 4, 5, 0.011138 
16777216, 4, 6, 0.011154 
16777216, 4, 7, 0.011221 
16777216, 4, 8, 0.011203 
16777216, 4, 9, 0.011165 
16777216, 4, 10, 0.011139 
16777216, 8, 0, 0.006548 
16777216, 8, 1, 0.006547 
16777216, 8, 2, 0.007155 
16777216, 8, 3, 0.006782 
16777216, 8, 4, 0.006762 
16777216, 8, 5, 0.007302 
16777216, 8, 6, 0.007391 
16777216, 8, 7, 0.006393 
16777216, 8, 8, 0.006853 
16777216, 8, 9, 0.007520 
16777216, 8, 10, 0.006951 
16777216, 16, 0, 0.008003 
16777216, 16, 1, 0.007337 
16777216, 16, 2, 0.007737 
16777216, 16, 3, 0.007720 
16777216, 16, 4, 0.007718 
16777216, 16, 5, 0.007634 
16777216, 16, 6, 0.008807 
16777216, 16, 7, 0.007326 
16777216, 16, 8, 0.007961 
16777216, 16, 9, 0.007426 
16777216, 16, 10, 0.007892 
16777216, 32, 0, 0.007450 
16777216, 32, 1, 0.007576 
16777216, 32, 2, 0.007360 
16777216, 32, 3, 0.008531 
16777216, 32, 4, 0.007356 
16777216, 32, 5, 0.007221 
16777216, 32, 6, 0.007330 
16777216, 32, 7, 0.008312 
16777216, 32, 8, 0.008089 
16777216, 32, 9, 0.007463 
16777216, 32, 10, 0.007808 
16777216, 64, 0, 0.006985 
16777216, 64, 1, 0.007118 
16777216, 64, 2, 0.008654 
16777216, 64, 3, 0.007694 
16777216, 64, 4, 0.007901 
16777216, 64, 5, 0.007154 
16777216, 64, 6, 0.007302 
16777216, 64, 7, 0.007349 
16777216, 64, 8, 0.006969 
16777216, 64, 9, 0.007592 
16777216, 64, 10, 0.007517 
16777216, 128, 0, 0.007389 
16777216, 128, 1, 0.008338 
16777216, 128, 2, 0.007482 
16777216, 128, 3, 0.007652 
16777216, 128, 4, 0.007745 
16777216, 128, 5, 0.007519 
16777216, 128, 6, 0.007748 
16777216, 128, 7, 0.007774 
16777216, 128, 8, 0.007498 
16777216, 128, 9, 0.007278 
16777216, 128, 10, 0.007533 
16777216, 256, 0, 0.008973 
16777216, 256, 1, 0.007919 
16777216, 256, 2, 0.007992 
16777216, 256, 3, 0.008631 
16777216, 256, 4, 0.008093 
16777216, 256, 5, 0.008574 
16777216, 256, 6, 0.007926 
16777216, 256, 7, 0.007809 
16777216, 256, 8, 0.008771 
16777216, 256, 9, 0.008108 
16777216, 256, 10, 0.007639 
16777216, 512, 0, 0.009283 
16777216, 512, 1, 0.008759 
16777216, 512, 2, 0.008972 
16777216, 512, 3, 0.009076 
16777216, 512, 4, 0.009152 
16777216, 512, 5, 0.009163 
16777216, 512, 6, 0.008873 
16777216, 512, 7, 0.009190 
16777216, 512, 8, 0.010490 
16777216, 512, 9, 0.008981 
16777216, 512, 10, 0.009616 
16777216, 1024, 0, 0.011708 
16777216, 1024, 1, 0.011186 
16777216, 1024, 2, 0.011889 
16777216, 1024, 3, 0.012824 
16777216, 1024, 4, 0.011765 
16777216, 1024, 5, 0.012072 
16777216, 1024, 6, 0.012379 
16777216, 1024, 7, 0.011590 
16777216, 1024, 8, 0.011786 
16777216, 1024, 9, 0.011189 
16777216, 1024, 10, 0.011888 
16777216, 2048, 0, 0.016980 
16777216, 2048, 1, 0.016286 
16777216, 2048, 2, 0.016805 
16777216, 2048, 3, 0.017135 
16777216, 2048, 4, 0.015973 
16777216, 2048, 5, 0.016538 
16777216, 2048, 6, 0.017288 
16777216, 2048, 7, 0.016403 
16777216, 2048, 8, 0.017228 
16777216, 2048, 9, 0.016491 
16777216, 2048, 10, 0.017239 
16777216, 4096, 0, 0.026001 
16777216, 4096, 1, 0.028965 
16777216, 4096, 2, 0.026709 
16777216, 4096, 3, 0.027274 
16777216, 4096, 4, 0.027988 
16777216, 4096, 5, 0.026233 
16777216, 4096, 6, 0.027564 
16777216, 4096, 7, 0.027813 
16777216, 4096, 8, 0.027067 
16777216, 4096, 9, 0.029112 
16777216, 4096, 10, 0.025651 
16777216, 8192, 0, 0.045386 
16777216, 8192, 1, 0.045523 
16777216, 8192, 2, 0.046021 
16777216, 8192, 3, 0.047102 
16777216, 8192, 4, 0.047158 
16777216, 8192, 5, 0.052565 
16777216, 8192, 6, 0.046966 
16777216, 8192, 7, 0.047241 
16777216, 8192, 8, 0.046663 
16777216, 8192, 9, 0.045743 
16777216, 8192, 10, 0.054867 
33554432, 1, 0, 0.087065 
33554432, 1, 1, 0.087333 
33554432, 1, 2, 0.087247 
33554432, 1, 3, 0.087409 
33554432, 1, 4, 0.087667 
33554432, 1, 5, 0.087374 
33554432, 1, 6, 0.087524 
33554432, 1, 7, 0.087615 
33554432, 1, 8, 0.087255 
33554432, 1, 9, 0.087269 
33554432, 1, 10, 0.087354 
33554432, 2, 0, 0.043529 
33554432, 2, 1, 0.043680 
33554432, 2, 2, 0.043741 
33554432, 2, 3, 0.043583 
33554432, 2, 4, 0.043688 
33554432, 2, 5, 0.043844 
33554432, 2, 6, 0.043792 
33554432, 2, 7, 0.044431 
33554432, 2, 8, 0.043780 
33554432, 2, 9, 0.043888 
33554432, 2, 10, 0.043841 
33554432, 4, 0, 0.022324 
33554432, 4, 1, 0.022354 
33554432, 4, 2, 0.022373 
33554432, 4, 3, 0.022539 
33554432, 4, 4, 0.022343 
33554432, 4, 5, 0.022372 
33554432, 4, 6, 0.022329 
33554432, 4, 7, 0.022404 
33554432, 4, 8, 0.022378 
33554432, 4, 9, 0.022355 
33554432, 4, 10, 0.022318 
33554432, 8, 0, 0.013881 
33554432, 8, 1, 0.013945 
33554432, 8, 2, 0.013708 
33554432, 8, 3, 0.014336 
33554432, 8, 4, 0.014593 
33554432, 8, 5, 0.013850 
33554432, 8, 6, 0.015061 
33554432, 8, 7, 0.013914 
33554432, 8, 8, 0.013995 
33554432, 8, 9, 0.013607 
33554432, 8, 10, 0.017359 
33554432, 16, 0, 0.014679 
33554432, 16, 1, 0.015410 
33554432, 16, 2, 0.015508 
33554432, 16, 3, 0.014113 
33554432, 16, 4, 0.014686 
33554432, 16, 5, 0.013749 
33554432, 16, 6, 0.014495 
33554432, 16, 7, 0.014734 
33554432, 16, 8, 0.014101 
33554432, 16, 9, 0.015368 
33554432, 16, 10, 0.014418 
33554432, 32, 0, 0.014889 
33554432, 32, 1, 0.014419 
33554432, 32, 2, 0.016004 
33554432, 32, 3, 0.014246 
33554432, 32, 4, 0.013651 
33554432, 32, 5, 0.015181 
33554432, 32, 6, 0.013921 
33554432, 32, 7, 0.014990 
33554432, 32, 8, 0.018950 
33554432, 32, 9, 0.014923 
33554432, 32, 10, 0.015219 
33554432, 64, 0, 0.015329 
33554432, 64, 1, 0.014352 
33554432, 64, 2, 0.014381 
33554432, 64, 3, 0.015576 
33554432, 64, 4, 0.015377 
33554432, 64, 5, 0.014730 
33554432, 64, 6, 0.015191 
33554432, 64, 7, 0.015342 
33554432, 64, 8, 0.014747 
33554432, 64, 9, 0.015037 
33554432, 64, 10, 0.015544 
33554432, 128, 0, 0.015575 
33554432, 128, 1, 0.016972 
33554432, 128, 2, 0.016906 
33554432, 128, 3, 0.016557 
33554432, 128, 4, 0.015714 
33554432, 128, 5, 0.016994 
33554432, 128, 6, 0.015061 
33554432, 128, 7, 0.015730 
33554432, 128, 8, 0.016703 
33554432, 128, 9, 0.015047 
33554432, 128, 10, 0.015021 
33554432, 256, 0, 0.015282 
33554432, 256, 1, 0.016293 
33554432, 256, 2, 0.015964 
33554432, 256, 3, 0.015397 
33554432, 256, 4, 0.016670 
33554432, 256, 5, 0.016091 
33554432, 256, 6, 0.015532 
33554432, 256, 7, 0.016293 
33554432, 256, 8, 0.016593 
33554432, 256, 9, 0.023349 
33554432, 256, 10, 0.014988 
33554432, 512, 0, 0.021607 
33554432, 512, 1, 0.017057 
33554432, 512, 2, 0.017260 
33554432, 512, 3, 0.018169 
33554432, 512, 4, 0.017305 
33554432, 512, 5, 0.016398 
33554432, 512, 6, 0.017289 
33554432, 512, 7, 0.016515 
33554432, 512, 8, 0.016418 
33554432, 512, 9, 0.016301 
33554432, 512, 10, 0.025039 
33554432, 1024, 0, 0.024344 
33554432, 1024, 1, 0.019652 
33554432, 1024, 2, 0.019421 
33554432, 1024, 3, 0.018779 
33554432, 1024, 4, 0.019135 
33554432, 1024, 5, 0.018848 
33554432, 1024, 6, 0.017885 
33554432, 1024, 7, 0.020546 
33554432, 1024, 8, 0.022132 
33554432, 1024, 9, 0.021595 
33554432, 1024, 10, 0.021361 
33554432, 2048, 0, 0.028572 
33554432, 2048, 1, 0.028199 
33554432, 2048, 2, 0.029225 
33554432, 2048, 3, 0.029476 
33554432, 2048, 4, 0.022828 
33554432, 2048, 5, 0.027158 
33554432, 2048, 6, 0.028528 
33554432, 2048, 7, 0.029489 
33554432, 2048, 8, 0.027857 
33554432, 2048, 9, 0.031261 
33554432, 2048, 10, 0.026872 
33554432, 4096, 0, 0.037835 
33554432, 4096, 1, 0.032134 
33554432, 4096, 2, 0.035369 
33554432, 4096, 3, 0.032372 
33554432, 4096, 4, 0.039628 
33554432, 4096, 5, 0.032125 
33554432, 4096, 6, 0.035310 
33554432, 4096, 7, 0.035843 
33554432, 4096, 8, 0.033803 
33554432, 4096, 9, 0.032941 
33554432, 4096, 10, 0.035148 
33554432, 8192, 0, 0.071800 
33554432, 8192, 1, 0.052968 
33554432, 8192, 2, 0.056738 
33554432, 8192, 3, 0.058143 
33554432, 8192, 4, 0.059279 
33554432, 8192, 5, 0.056385 
33554432, 8192, 6, 0.062475 
33554432, 8192, 7, 0.055648 
33554432, 8192, 8, 0.056810 
33554432, 8192, 9, 0.058176 
33554432, 8192, 10, 0.055682 
67108864, 1, 0, 0.175229 
67108864, 1, 1, 0.175229 
67108864, 1, 2, 0.174961 
67108864, 1, 3, 0.175451 
67108864, 1, 4, 0.175372 
67108864, 1, 5, 0.175662 
67108864, 1, 6, 0.175221 
67108864, 1, 7, 0.176097 
67108864, 1, 8, 0.178296 
67108864, 1, 9, 0.175262 
67108864, 1, 10, 0.176172 
67108864, 2, 0, 0.088418 
67108864, 2, 1, 0.088855 
67108864, 2, 2, 0.087730 
67108864, 2, 3, 0.089416 
67108864, 2, 4, 0.087941 
67108864, 2, 5, 0.087658 
67108864, 2, 6, 0.088190 
67108864, 2, 7, 0.088774 
67108864, 2, 8, 0.087810 
67108864, 2, 9, 0.087837 
67108864, 2, 10, 0.088830 
67108864, 4, 0, 0.044277 
67108864, 4, 1, 0.044839 
67108864, 4, 2, 0.044822 
67108864, 4, 3, 0.044745 
67108864, 4, 4, 0.044692 
67108864, 4, 5, 0.044901 
67108864, 4, 6, 0.044620 
67108864, 4, 7, 0.044581 
67108864, 4, 8, 0.044411 
67108864, 4, 9, 0.044918 
67108864, 4, 10, 0.044802 
67108864, 8, 0, 0.027813 
67108864, 8, 1, 0.027612 
67108864, 8, 2, 0.027861 
67108864, 8, 3, 0.029892 
67108864, 8, 4, 0.026764 
67108864, 8, 5, 0.025000 
67108864, 8, 6, 0.033146 
67108864, 8, 7, 0.028023 
67108864, 8, 8, 0.026406 
67108864, 8, 9, 0.025595 
67108864, 8, 10, 0.026847 
67108864, 16, 0, 0.028598 
67108864, 16, 1, 0.028807 
67108864, 16, 2, 0.031056 
67108864, 16, 3, 0.031028 
67108864, 16, 4, 0.031854 
67108864, 16, 5, 0.029297 
67108864, 16, 6, 0.028974 
67108864, 16, 7, 0.032387 
67108864, 16, 8, 0.029562 
67108864, 16, 9, 0.028446 
67108864, 16, 10, 0.030284 
67108864, 32, 0, 0.029516 
67108864, 32, 1, 0.028493 
67108864, 32, 2, 0.028338 
67108864, 32, 3, 0.031235 
67108864, 32, 4, 0.028183 
67108864, 32, 5, 0.030590 
67108864, 32, 6, 0.027604 
67108864, 32, 7, 0.028042 
67108864, 32, 8, 0.030359 
67108864, 32, 9, 0.028129 
67108864, 32, 10, 0.028246 
67108864, 64, 0, 0.029575 
67108864, 64, 1, 0.030539 
67108864, 64, 2, 0.030435 
67108864, 64, 3, 0.029341 
67108864, 64, 4, 0.029006 
67108864, 64, 5, 0.035723 
67108864, 64, 6, 0.027388 
67108864, 64, 7, 0.030506 
67108864, 64, 8, 0.028767 
67108864, 64, 9, 0.031186 
67108864, 64, 10, 0.028579 
67108864, 128, 0, 0.029424 
67108864, 128, 1, 0.032293 
67108864, 128, 2, 0.034048 
67108864, 128, 3, 0.029747 
67108864, 128, 4, 0.028011 
67108864, 128, 5, 0.032676 
67108864, 128, 6, 0.030420 
67108864, 128, 7, 0.028859 
67108864, 128, 8, 0.028853 
67108864, 128, 9, 0.029768 
67108864, 128, 10, 0.028667 
67108864, 256, 0, 0.030086 
67108864, 256, 1, 0.028866 
67108864, 256, 2, 0.030492 
67108864, 256, 3, 0.029863 
67108864, 256, 4, 0.027643 
67108864, 256, 5, 0.035054 
67108864, 256, 6, 0.033152 
67108864, 256, 7, 0.033061 
67108864, 256, 8, 0.030836 
67108864, 256, 9, 0.033607 
67108864, 256, 10, 0.031534 
67108864, 512, 0, 0.033045 
67108864, 512, 1, 0.032624 
67108864, 512, 2, 0.034731 
67108864, 512, 3, 0.032017 
67108864, 512, 4, 0.030552 
67108864, 512, 5, 0.030770 
67108864, 512, 6, 0.031112 
67108864, 512, 7, 0.030945 
67108864, 512, 8, 0.032050 
67108864, 512, 9, 0.030287 
67108864, 512, 10, 0.032730 
67108864, 1024, 0, 0.035690 
67108864, 1024, 1, 0.031940 
67108864, 1024, 2, 0.032716 
67108864, 1024, 3, 0.034335 
67108864, 1024, 4, 0.034118 
67108864, 1024, 5, 0.034530 
67108864, 1024, 6, 0.034441 
67108864, 1024, 7, 0.031553 
67108864, 1024, 8, 0.034784 
67108864, 1024, 9, 0.035385 
67108864, 1024, 10, 0.030889 
67108864, 2048, 0, 0.036165 
67108864, 2048, 1, 0.047820 
67108864, 2048, 2, 0.039714 
67108864, 2048, 3, 0.035958 
67108864, 2048, 4, 0.038700 
67108864, 2048, 5, 0.036763 
67108864, 2048, 6, 0.037963 
67108864, 2048, 7, 0.038393 
67108864, 2048, 8, 0.035478 
67108864, 2048, 9, 0.036691 
67108864, 2048, 10, 0.036172 
67108864, 4096, 0, 0.051654 
67108864, 4096, 1, 0.051814 
67108864, 4096, 2, 0.054055 
67108864, 4096, 3, 0.045713 
67108864, 4096, 4, 0.048064 
67108864, 4096, 5, 0.047104 
67108864, 4096, 6, 0.045661 
67108864, 4096, 7, 0.048683 
67108864, 4096, 8, 0.046994 
67108864, 4096, 9, 0.046286 
67108864, 4096, 10, 0.050938 
67108864, 8192, 0, 0.068926 
67108864, 8192, 1, 0.067998 
67108864, 8192, 2, 0.071839 
67108864, 8192, 3, 0.067473 
67108864, 8192, 4, 0.066240 
67108864, 8192, 5, 0.068635 
67108864, 8192, 6, 0.078159 
67108864, 8192, 7, 0.075763 
67108864, 8192, 8, 0.071578 
67108864, 8192, 9, 0.071537 
67108864, 8192, 10, 0.070481 
134217728, 1, 0, 0.351820 
134217728, 1, 1, 0.350942 
134217728, 1, 2, 0.349668 
134217728, 1, 3, 0.349909 
134217728, 1, 4, 0.351576 
134217728, 1, 5, 0.348761 
134217728, 1, 6, 0.351511 
134217728, 1, 7, 0.350369 
134217728, 1, 8, 0.350216 
134217728, 1, 9, 0.350260 
134217728, 1, 10, 0.350331 
134217728, 2, 0, 0.175936 
134217728, 2, 1, 0.174541 
134217728, 2, 2, 0.175519 
134217728, 2, 3, 0.174636 
134217728, 2, 4, 0.175201 
134217728, 2, 5, 0.174842 
134217728, 2, 6, 0.175338 
134217728, 2, 7, 0.179675 
134217728, 2, 8, 0.179132 
134217728, 2, 9, 0.175032 
134217728, 2, 10, 0.174278 
134217728, 4, 0, 0.089494 
134217728, 4, 1, 0.092511 
134217728, 4, 2, 0.089587 
134217728, 4, 3, 0.089707 
134217728, 4, 4, 0.089524 
134217728, 4, 5, 0.089213 
134217728, 4, 6, 0.091235 
134217728, 4, 7, 0.089997 
134217728, 4, 8, 0.090050 
134217728, 4, 9, 0.089325 
134217728, 4, 10, 0.091908 
134217728, 8, 0, 0.065336 
134217728, 8, 1, 0.058641 
134217728, 8, 2, 0.060832 
134217728, 8, 3, 0.057394 
134217728, 8, 4, 0.058301 
134217728, 8, 5, 0.060681 
134217728, 8, 6, 0.055961 
134217728, 8, 7, 0.056737 
134217728, 8, 8, 0.063474 
134217728, 8, 9, 0.056239 
134217728, 8, 10, 0.053886 
134217728, 16, 0, 0.057743 
134217728, 16, 1, 0.055792 
134217728, 16, 2, 0.055865 
134217728, 16, 3, 0.055999 
134217728, 16, 4, 0.055060 
134217728, 16, 5, 0.055838 
134217728, 16, 6, 0.056365 
134217728, 16, 7, 0.053949 
134217728, 16, 8, 0.057425 
134217728, 16, 9, 0.056176 
134217728, 16, 10, 0.059531 
134217728, 32, 0, 0.063223 
134217728, 32, 1, 0.053321 
134217728, 32, 2, 0.055049 
134217728, 32, 3, 0.061752 
134217728, 32, 4, 0.059701 
134217728, 32, 5, 0.058691 
134217728, 32, 6, 0.056978 
134217728, 32, 7, 0.059443 
134217728, 32, 8, 0.057378 
134217728, 32, 9, 0.058286 
134217728, 32, 10, 0.059622 
134217728, 64, 0, 0.060407 
134217728, 64, 1, 0.059509 
134217728, 64, 2, 0.060576 
134217728, 64, 3, 0.055052 
134217728, 64, 4, 0.053966 
134217728, 64, 5, 0.054001 
134217728, 64, 6, 0.052378 
134217728, 64, 7, 0.054769 
134217728, 64, 8, 0.055210 
134217728, 64, 9, 0.056299 
134217728, 64, 10, 0.059082 
134217728, 128, 0, 0.061794 
134217728, 128, 1, 0.058166 
134217728, 128, 2, 0.061093 
134217728, 128, 3, 0.059965 
134217728, 128, 4, 0.087419 
134217728, 128, 5, 0.065968 
134217728, 128, 6, 0.059557 
134217728, 128, 7, 0.055761 
134217728, 128, 8, 0.059859 
134217728, 128, 9, 0.072920 
134217728, 128, 10, 0.063599 
134217728, 256, 0, 0.065411 
134217728, 256, 1, 0.066729 
134217728, 256, 2, 0.069435 
134217728, 256, 3, 0.064655 
134217728, 256, 4, 0.067311 
134217728, 256, 5, 0.064634 
134217728, 256, 6, 0.065733 
134217728, 256, 7, 0.063805 
134217728, 256, 8, 0.068252 
134217728, 256, 9, 0.065565 
134217728, 256, 10, 0.058337 
134217728, 512, 0, 0.065758 
134217728, 512, 1, 0.060392 
134217728, 512, 2, 0.067927 
134217728, 512, 3, 0.057606 
134217728, 512, 4, 0.063935 
134217728, 512, 5, 0.064043 
134217728, 512, 6, 0.067460 
134217728, 512, 7, 0.060636 
134217728, 512, 8, 0.055322 
134217728, 512, 9, 0.063250 
134217728, 512, 10, 0.058208 
134217728, 1024, 0, 0.068263 
134217728, 1024, 1, 0.056676 
134217728, 1024, 2, 0.059366 
134217728, 1024, 3, 0.060384 
134217728, 1024, 4, 0.067601 
134217728, 1024, 5, 0.066820 
134217728, 1024, 6, 0.062690 
134217728, 1024, 7, 0.061786 
134217728, 1024, 8, 0.066505 
134217728, 1024, 9, 0.069812 
134217728, 1024, 10, 0.071925 
134217728, 2048, 0, 0.077072 
134217728, 2048, 1, 0.069447 
134217728, 2048, 2, 0.069896 
134217728, 2048, 3, 0.070902 
134217728, 2048, 4, 0.068626 
134217728, 2048, 5, 0.065752 
134217728, 2048, 6, 0.061278 
134217728, 2048, 7, 0.062491 
134217728, 2048, 8, 0.060351 
134217728, 2048, 9, 0.075254 
134217728, 2048, 10, 0.069213 
134217728, 4096, 0, 0.072012 
134217728, 4096, 1, 0.081292 
134217728, 4096, 2, 0.086892 
134217728, 4096, 3, 0.078525 
134217728, 4096, 4, 0.081899 
134217728, 4096, 5, 0.105153 
134217728, 4096, 6, 0.105047 
134217728, 4096, 7, 0.074988 
134217728, 4096, 8, 0.077897 
